product_id,sku,name,category_mn,category_code,gender,season,age_min_years,age_max_years,size_label,height_min_cm,height_max_cm,weight_min_kg,weight_max_kg,color,brand,material,price_mnt,stock_qty,stock_status,description_mn
2546,KID-TSH-116-2546,MiniStep футболка 116,футболка,tshirt,unisex,all-season,7,7.73,116,116.2,121.5,22.0,28.2,дарс улаан,MiniStep,хөвөн + полиэстер,14700,25,байгаа,дарс улаан өнгийн unisex хүүхдийн футболка
2547,KID-VES-104-2547,Adidas Kids жилет 104,жилет,vest,хүү,хавар,5,6.75,104,104.6,109.7,16.6,21.2,далайн цэнхэр,Adidas Kids,ус нэвтэрдэггүй даавуу,35200,7,байгаа,далайн цэнхэр өнгийн хүү хүүхдийн жилет
2548,KID-SET-74-2548,TinyBear костюм 74,костюм,set,охин,өвөл,0.1,2.38,74,72.7,77.8,8.5,11.2,цагаан,TinyBear,флис доторлогоотой,40200,14,байгаа,цагаан өнгийн охин хүүхдийн костюм – дулаан доторлогоотой
2549,KID-TSH-122-2549,RainbowCub футболка 122,футболка,tshirt,охин,хавар,8,8.81,122,123.2,127.9,25.2,31.6,бор,RainbowCub,ноосон холимог,23800,23,байгаа,бор өнгийн охин хүүхдийн футболка
2550,KID-OVE-62-2550,OshKosh комбинзон 62,комбинзон,overall,unisex,намар,0.1,1.34,62,59.7,65.3,4.5,6.7,индиго,OshKosh,хөвөн + полиэстер,47400,23,байгаа,индиго өнгийн unisex хүүхдийн комбинзон
2551,KID-OUT-146-2551,Adidas Kids куртик 146,куртик,outerwear,unisex,намар,12,12.67,146,147.8,152.9,36.0,50.4,хар,Adidas Kids,флис доторлогоотой,107000,26,байгаа,хар өнгийн unisex хүүхдийн куртик – өдөр тутмын эдэлгээ даахуйц
2552,KID-OUT-86-2552,Carter's куртик 86,куртик,outerwear,охин,өвөл,2,2.99,86,84.1,91.4,11.1,13.6,цамрай ягаан,Carter's,ноосон холимог,90400,12,байгаа,цамрай ягаан өнгийн охин хүүхдийн куртик – дулаан доторлогоотой
2553,KID-SET-74-2553,TinyBear костюм 74,костюм,set,unisex,all-season,1,2.03,74,72.4,77.2,7.6,11.2,ягаан,TinyBear,органик хөвөн,34100,14,байгаа,ягаан өнгийн unisex хүүхдийн костюм – арьсанд ээлтэй органик материалтай
2554,KID-DRE-134-2554,Zara Kids даашинз 134,даашинз,dress,unisex,зун,10,11.2,134,135.2,140.3,30.3,39.9,ногоон,Zara Kids,органик хөвөн,48400,13,байгаа,ногоон өнгийн unisex хүүхдийн даашинз – арьсанд ээлтэй органик материалтай
2555,KID-PAN-152-2555,Next Kids өмд 152,өмд,pants,хүү,өвөл,13,14,152,152.8,157.9,39.7,54.7,индиго,Next Kids,флис доторлогоотой,25800,0,дууссан,индиго өнгийн хүү хүүхдийн өмд – дулаан доторлогоотой
2556,KID-SKI-134-2556,TinyBear юбка 134,юбка,skirt,охин,хавар,9,11.41,134,135.6,139.3,30.1,40.5,хөх,TinyBear,хөвөн + полиэстер,23500,18,байгаа,хөх өнгийн охин хүүхдийн юбка
2557,KID-TSH-146-2557,MongolKids футболка 146,футболка,tshirt,хүү,all-season,12,12.87,146,147.6,152.1,36.1,49.7,крем,MongolKids,органик хөвөн,23600,8,байгаа,крем өнгийн хүү хүүхдийн футболка – арьсанд ээлтэй органик материалтай
2558,KID-SKI-62-2558,RainbowCub юбка 62,юбка,skirt,unisex,зун,0,1.25,62,58.2,66.4,4.4,6.8,шар,RainbowCub,флис доторлогоотой,29500,14,байгаа,шар өнгийн unisex хүүхдийн юбка
2559,KID-LEG-128-2559,Carter's тирко 128,тирко,leggings,охин,өвөл,8,10.31,128,128.7,133.0,27.7,36.1,шар,Carter's,флис доторлогоотой,24100,16,байгаа,шар өнгийн охин хүүхдийн тирко – дулаан доторлогоотой
2560,KID-TSH-98-2560,Adidas Kids футболка 98,футболка,tshirt,охин,намар,3,5.39,98,97.6,103.3,15.0,18.4,бор,Adidas Kids,ноосон холимог,19200,8,байгаа,бор өнгийн охин хүүхдийн футболка
2561,KID-OVE-110-2561,H&M Kids комбинзон 110,комбинзон,overall,unisex,хавар,6,7.75,110,110.5,116.0,19.2,24.3,лаванда,H&M Kids,ноосон холимог,61600,14,байгаа,лаванда өнгийн unisex хүүхдийн комбинзон
2562,KID-TSH-98-2562,Next Kids футболка 98,футболка,tshirt,охин,зун,3,5.42,98,97.0,103.3,15.0,18.4,цагаан,Next Kids,ноосон холимог,14600,22,байгаа,цагаан өнгийн охин хүүхдийн футболка
2563,KID-TSH-56-2563,RainbowCub футболка 56,футболка,tshirt,охин,өвөл,0,0.63,56,50.6,58.8,2.5,5.0,тэнгэрийн хөх,RainbowCub,флис доторлогоотой,21500,16,байгаа,тэнгэрийн хөх өнгийн охин хүүхдийн футболка – дулаан доторлогоотой
2564,KID-SKI-122-2564,OshKosh юбка 122,юбка,skirt,охин,зун,7,9.16,122,123.5,127.9,25.3,32.3,улбар шар,OshKosh,ус нэвтэрдэггүй даавуу,35000,5,байгаа,улбар шар өнгийн охин хүүхдийн юбка
2565,KID-OUT-80-2565,MongolKids куртик 80,куртик,outerwear,хүү,намар,1,3.21,80,79.8,84.3,9.4,12.2,бор,MongolKids,органик хөвөн,107300,7,байгаа,"бор өнгийн хүү хүүхдийн куртик – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
2566,KID-LEG-92-2566,MiniStep тирко 92,тирко,leggings,unisex,зун,3,4.36,92,92.1,97.9,12.8,15.6,бор,MiniStep,флис доторлогоотой,29600,19,байгаа,бор өнгийн unisex хүүхдийн тирко
2567,KID-OUT-116-2567,H&M Kids куртик 116,куртик,outerwear,хүү,намар,6,8.48,116,116.5,121.0,22.3,27.7,улбар шар,H&M Kids,флис доторлогоотой,69900,23,байгаа,улбар шар өнгийн хүү хүүхдийн куртик – өдөр тутмын эдэлгээ даахуйц
2568,KID-SET-86-2568,Uniqlo Kids костюм 86,костюм,set,хүү,зун,2,3.68,86,84.8,91.7,10.5,13.7,крем,Uniqlo Kids,органик хөвөн,41400,10,байгаа,"крем өнгийн хүү хүүхдийн костюм – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
2569,KID-OVE-122-2569,SoftHug комбинзон 122,комбинзон,overall,хүү,хавар,8,9.44,122,123.6,127.9,24.9,32.5,цагаан,SoftHug,органик хөвөн,47700,23,байгаа,"цагаан өнгийн хүү хүүхдийн комбинзон – арьсанд ээлтэй органик материалтай, өдөр тутмын эдэлгээ даахуйц"
2570,KID-BOD-152-2570,NomadBaby onesie 152,onesie,bodysuit,охин,намар,13,14,152,153.5,158.9,39.6,55.1,хөх,NomadBaby,100% хөвөн,19600,13,байгаа,хөх өнгийн охин хүүхдийн onesie – өдөр тутмын эдэлгээ даахуйц
2571,KID-OUT-122-2571,Zara Kids куртик 122,куртик,outerwear,охин,намар,8,9.9,122,122.3,127.2,24.7,32.2,бор,Zara Kids,хөвөн + полиэстер,101000,21,байгаа,бор өнгийн охин хүүхдийн куртик – өдөр тутмын эдэлгээ даахуйц
2572,KID-TOP-56-2572,GAP Kids цамц 56,цамц,top,охин,хавар,0,0.68,56,50.6,58.5,3.2,4.6,цагаан,GAP Kids,хөвөн + полиэстер,32900,6,байгаа,цагаан өнгийн охин хүүхдийн цамц – өдөр тутмын эдэлгээ даахуйц
2573,KID-SET-140-2573,Zara Kids костюм 140,костюм,set,unisex,all-season,11,12.18,140,141.4,146.2,32.9,44.9,ногоон,Zara Kids,хөвөн + полиэстер,44300,13,байгаа,ногоон өнгийн unisex хүүхдийн костюм
2574,KID-SLE-140-2574,NomadBaby пижама 140,пижама,sleepwear,охин,намар,11,12.15,140,141.7,145.6,32.8,45.4,цамрай ягаан,NomadBaby,ноосон холимог,40000,21,байгаа,цамрай ягаан өнгийн охин хүүхдийн пижама
2575,KID-BOD-92-2575,MiniStep onesie 92,onesie,bodysuit,unisex,намар,3,4.09,92,92.1,96.3,13.2,15.8,тэнгэрийн хөх,MiniStep,ус нэвтэрдэггүй даавуу,21000,21,байгаа,тэнгэрийн хөх өнгийн unisex хүүхдийн onesie
2576,KID-TSH-92-2576,Nike Kids футболка 92,футболка,tshirt,охин,хавар,3,4.7,92,92.6,96.5,12.6,15.5,ягаан,Nike Kids,хөвөн + полиэстер,19600,7,байгаа,ягаан өнгийн охин хүүхдийн футболка
2577,KID-SKI-116-2577,HappyCloud юбка 116,юбка,skirt,охин,хавар,7,8.95,116,116.3,122.9,22.3,27.8,ягаан,HappyCloud,хөвөн + полиэстер,28400,12,байгаа,ягаан өнгийн охин хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
2578,KID-SKI-80-2578,TinyBear юбка 80,юбка,skirt,unisex,зун,1,3.12,80,79.0,83.9,8.6,11.9,минт ногоон,TinyBear,ус нэвтэрдэггүй даавуу,25500,5,байгаа,минт ногоон өнгийн unisex хүүхдийн юбка
2579,KID-OVE-140-2579,Mothercare комбинзон 140,комбинзон,overall,хүү,өвөл,11,12.84,140,140.5,145.8,33.3,45.1,голт бор,Mothercare,100% хөвөн,57100,16,байгаа,голт бор өнгийн хүү хүүхдийн комбинзон – дулаан доторлогоотой
2580,KID-PAN-140-2580,OshKosh өмд 140,өмд,pants,хүү,өвөл,10,12.28,140,140.4,146.4,33.4,45.1,тэнгэрийн хөх,OshKosh,органик хөвөн,31900,24,байгаа,"тэнгэрийн хөх өнгийн хүү хүүхдийн өмд – дулаан доторлогоотой, арьсанд ээлтэй органик материалтай"
2581,KID-PAN-98-2581,Adidas Kids өмд 98,өмд,pants,охин,намар,4,5.34,98,98.5,102.5,15.2,17.6,шар,Adidas Kids,ноосон холимог,26900,18,байгаа,шар өнгийн охин хүүхдийн өмд
2582,KID-BOD-80-2582,MiniStep onesie 80,onesie,bodysuit,охин,намар,1,3.0,80,79.3,84.0,9.3,11.7,хөх,MiniStep,органик хөвөн,28400,16,байгаа,хөх өнгийн охин хүүхдийн onesie – арьсанд ээлтэй органик материалтай
2583,KID-DRE-116-2583,LittleFox даашинз 116,даашинз,dress,хүү,өвөл,7,8.93,116,116.1,122.8,21.6,28.3,голт бор,LittleFox,ус нэвтэрдэггүй даавуу,42700,21,байгаа,голт бор өнгийн хүү хүүхдийн даашинз – дулаан доторлогоотой
2584,KID-SET-152-2584,Next Kids костюм 152,костюм,set,охин,хавар,13,14,152,153.4,157.1,40.1,55.1,улаан,Next Kids,хөвөн + полиэстер,37400,17,байгаа,улаан өнгийн охин хүүхдийн костюм
2585,KID-SET-116-2585,OshKosh костюм 116,костюм,set,unisex,намар,7,8.08,116,117.9,122.4,22.0,28.1,улаан,OshKosh,флис доторлогоотой,33900,17,байгаа,улаан өнгийн unisex хүүхдийн костюм – өдөр тутмын эдэлгээ даахуйц
2586,KID-SLE-116-2586,NomadBaby пижама 116,пижама,sleepwear,unisex,өвөл,6,8.23,116,117.2,121.1,21.9,27.7,улбар шар,NomadBaby,хөвөн + полиэстер,26200,11,байгаа,улбар шар өнгийн unisex хүүхдийн пижама – дулаан доторлогоотой
2587,KID-SET-134-2587,H&M Kids костюм 134,костюм,set,охин,намар,10,10.74,134,135.9,140.1,29.5,39.9,цамрай ягаан,H&M Kids,флис доторлогоотой,52600,17,байгаа,цамрай ягаан өнгийн охин хүүхдийн костюм – өдөр тутмын эдэлгээ даахуйц
2588,KID-VES-62-2588,GAP Kids жилет 62,жилет,vest,охин,намар,0,1.95,62,58.0,66.8,3.8,7.4,цамрай ягаан,GAP Kids,ус нэвтэрдэггүй даавуу,41500,11,байгаа,цамрай ягаан өнгийн охин хүүхдийн жилет
2589,KID-VES-92-2589,H&M Kids жилет 92,жилет,vest,хүү,хавар,2,4.48,92,92.3,96.0,12.7,16.2,шар,H&M Kids,флис доторлогоотой,30000,21,байгаа,шар өнгийн хүү хүүхдийн жилет – өдөр тутмын эдэлгээ даахуйц
2590,KID-TOP-92-2590,NomadBaby цамц 92,цамц,top,хүү,өвөл,3,3.83,92,92.6,97.4,12.9,15.6,голт бор,NomadBaby,флис доторлогоотой,31400,18,байгаа,голт бор өнгийн хүү хүүхдийн цамц – дулаан доторлогоотой
2591,KID-SET-152-2591,SoftHug костюм 152,костюм,set,охин,намар,13,13.66,152,152.6,157.7,39.7,54.7,хөх,SoftHug,ус нэвтэрдэггүй даавуу,41100,9,байгаа,хөх өнгийн охин хүүхдийн костюм – өдөр тутмын эдэлгээ даахуйц
2592,KID-DRE-116-2592,RainbowCub даашинз 116,даашинз,dress,охин,зун,7,7.73,116,116.2,121.1,22.4,27.8,минт ногоон,RainbowCub,ноосон холимог,39800,10,байгаа,минт ногоон өнгийн охин хүүхдийн даашинз
2593,KID-BOD-116-2593,Uniqlo Kids onesie 116,onesie,bodysuit,хүү,зун,7,7.85,116,118.0,122.2,22.1,27.6,минт ногоон,Uniqlo Kids,хөвөн + полиэстер,19300,23,байгаа,минт ногоон өнгийн хүү хүүхдийн onesie – өдөр тутмын эдэлгээ даахуйц
2594,KID-VES-146-2594,Zara Kids жилет 146,жилет,vest,unisex,өвөл,12,13.52,146,146.7,152.2,35.8,50.1,шар,Zara Kids,хөвөн + полиэстер,31600,25,байгаа,шар өнгийн unisex хүүхдийн жилет – дулаан доторлогоотой
2595,KID-TOP-92-2595,LittleFox цамц 92,цамц,top,unisex,өвөл,3,3.64,92,93.0,97.9,13.3,16.1,улбар шар,LittleFox,ус нэвтэрдэггүй даавуу,32700,16,байгаа,улбар шар өнгийн unisex хүүхдийн цамц – дулаан доторлогоотой
2596,KID-SKI-146-2596,RainbowCub юбка 146,юбка,skirt,охин,all-season,12,13.53,146,146.4,151.0,36.0,50.1,тэнгэрийн хөх,RainbowCub,ус нэвтэрдэггүй даавуу,27300,10,байгаа,тэнгэрийн хөх өнгийн охин хүүхдийн юбка – өдөр тутмын эдэлгээ даахуйц
